date,sp500_close,running_peak_close,running_peak_date,drawdown_from_peak_pct,source
1959-07-22,59.61000061035156,60.029998779296875,1959-07-08,-0.6996471389070891,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-07-23,59.66999816894531,60.029998779296875,1959-07-08,-0.5997011788641204,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-07-24,59.650001525878906,60.029998779296875,1959-07-08,-0.6330122624440548,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-07-27,60.02000045776367,60.029998779296875,1959-07-08,-0.0166555417899672,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-07-28,60.31999969482422,60.31999969482422,1959-07-28,0.0,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-07-29,60.619998931884766,60.619998931884766,1959-07-29,0.0,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-07-30,60.5,60.619998931884766,1959-07-29,-0.19795271197481368,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-07-31,60.5099983215332,60.619998931884766,1959-07-29,-0.18145927464493505,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-08-03,60.709999084472656,60.709999084472656,1959-08-03,0.0,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-08-04,60.61000061035156,60.709999084472656,1959-08-03,-0.164714998565485,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-08-05,60.29999923706055,60.709999084472656,1959-08-03,-0.6753415476775548,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-08-06,60.2400016784668,60.709999084472656,1959-08-03,-0.7741680334270806,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-08-07,59.869998931884766,60.709999084472656,1959-08-03,-1.3836273517630948,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-08-10,58.619998931884766,60.709999084472656,1959-08-03,-3.4425962512037556,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-08-11,59.38999938964844,60.709999084472656,1959-08-03,-2.174270655131383,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-08-12,59.25,60.709999084472656,1959-08-03,-2.404874166512827,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-08-13,59.150001525878906,60.709999084472656,1959-08-03,-2.569589165078312,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-08-14,59.290000915527344,60.709999084472656,1959-08-03,-2.338985653696868,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-08-17,59.16999816894531,60.709999084472656,1959-08-03,-2.5366511921447565,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-08-18,58.619998931884766,60.709999084472656,1959-08-03,-3.4425962512037556,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-08-19,58.27000045776367,60.709999084472656,1959-08-03,-4.019105029657366,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-08-20,59.13999938964844,60.709999084472656,1959-08-03,-2.5860644350195083,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-08-21,59.08000183105469,60.709999084472656,1959-08-03,-2.684890920769034,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-08-24,58.869998931884766,60.709999084472656,1959-08-03,-3.03080247131563,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-08-25,58.9900016784668,60.709999084472656,1959-08-03,-2.8331369328677414,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-08-26,59.06999969482422,60.709999084472656,1959-08-03,-2.7013661907102304,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-08-27,59.58000183105469,60.709999084472656,1959-08-03,-1.861303360992772,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-08-28,59.599998474121094,60.709999084472656,1959-08-03,-1.8283653880592166,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
1959-08-31,59.599998474121094,60.709999084472656,1959-08-03,-1.8283653880592166,Yahoo Finance ^GSPC via yfinance; fallback has exact case dates only if endpoint is unavailable.
