ticker,layer,cik,fy,fy_end,capex,revenue,ocf,capex_tag,rev_tag,ocf_tag,status
LRCX,Semicap equipment,0000707549,2025,2025-06-29,759186000,18435591000,6173264000,PaymentsToAcquireProductiveAssets,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
KLAC,Semicap equipment,0000319201,2009,2009-06-30,22226000,,195684000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
KLAC,Semicap equipment,0000319201,2010,2010-06-30,30202000,,447800000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
KLAC,Semicap equipment,0000319201,2011,2011-06-30,51151000,,823166000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
KLAC,Semicap equipment,0000319201,2012,2012-06-30,57596000,,941617000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
KLAC,Semicap equipment,0000319201,2013,2013-06-30,74573000,,913188000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
KLAC,Semicap equipment,0000319201,2014,2014-06-30,67502000,,778886000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
KLAC,Semicap equipment,0000319201,2015,2015-06-30,45791000,,605906000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
KLAC,Semicap equipment,0000319201,2016,2016-06-30,31741000,,759696000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
KLAC,Semicap equipment,0000319201,2017,2017-06-30,38594000,3480014000,1079665000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
KLAC,Semicap equipment,0000319201,2018,2018-06-30,66947000,4036701000,1229120000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
KLAC,Semicap equipment,0000319201,2019,2019-06-30,130498000,4568904000,1152632000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
KLAC,Semicap equipment,0000319201,2020,2020-06-30,152675000,5806424000,1778850000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
KLAC,Semicap equipment,0000319201,2021,2021-06-30,231628000,6918734000,2185026000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
KLAC,Semicap equipment,0000319201,2022,2022-06-30,307320000,9211883000,3312702000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
KLAC,Semicap equipment,0000319201,2023,2023-06-30,341591000,10496056000,3669805000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
KLAC,Semicap equipment,0000319201,2024,2024-06-30,277384000,9812247000,3308575000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
KLAC,Semicap equipment,0000319201,2025,2025-06-30,335259000,12156162000,4081903000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
ONTO,Semicap equipment,0000704532,2010,2010-01-02,822000,,-5755000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
ONTO,Semicap equipment,0000704532,2011,2011-12-31,2755000,,54028000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
ONTO,Semicap equipment,0000704532,2012,2012-12-29,4990000,,24008000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
ONTO,Semicap equipment,0000704532,2013,2013-12-28,5689000,,-2431000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
ONTO,Semicap equipment,0000704532,2014,2014-12-27,5792000,,-635000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
ONTO,Semicap equipment,0000704532,2015,2015-12-26,1846000,,,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
ONTO,Semicap equipment,0000704532,2016,2016-12-31,3999000,221129000,45685000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
ONTO,Semicap equipment,0000704532,2017,2017-12-31,10210000,255098000,64171000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
ONTO,Semicap equipment,0000704532,2018,2018-12-31,7542000,273784000,35094000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
ONTO,Semicap equipment,0000704532,2019,2019-12-31,6802000,305896000,18146000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
ONTO,Semicap equipment,0000704532,2020,2020-12-26,3829000,556496000,105984000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
ONTO,Semicap equipment,0000704532,2022,2022-12-31,18405000,1005183000,136703000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
ONTO,Semicap equipment,0000704532,2023,2023-12-30,22573000,815868000,171973000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
ONTO,Semicap equipment,0000704532,2024,2024-12-28,31903000,987321000,245676000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
ONTO,Semicap equipment,0000704532,2026,2026-01-03,28513000,1005263000,328315000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
ANET,Networking / optical,0001596532,2012,2012-12-31,,,26306000,PaymentsToAcquireProductiveAssets,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,no_capex
ANET,Networking / optical,0001596532,2013,2013-12-31,,,34648000,PaymentsToAcquireProductiveAssets,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,no_capex
ANET,Networking / optical,0001596532,2014,2014-12-31,,,131875000,PaymentsToAcquireProductiveAssets,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,no_capex
ANET,Networking / optical,0001596532,2015,2015-12-31,,,237784000,PaymentsToAcquireProductiveAssets,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,no_capex
ANET,Networking / optical,0001596532,2016,2016-12-31,,1129167000,174295000,PaymentsToAcquireProductiveAssets,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,no_capex
ANET,Networking / optical,0001596532,2017,2017-12-31,,1646186000,631627000,PaymentsToAcquireProductiveAssets,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,no_capex
ANET,Networking / optical,0001596532,2018,2018-12-31,23830000,2151369000,503119000,PaymentsToAcquireProductiveAssets,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
ANET,Networking / optical,0001596532,2019,2019-12-31,15751000,2410706000,963034000,PaymentsToAcquireProductiveAssets,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
ANET,Networking / optical,0001596532,2020,2020-12-31,15384000,2317512000,735114000,PaymentsToAcquireProductiveAssets,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
ANET,Networking / optical,0001596532,2021,2021-12-31,64736000,2948037000,1015856000,PaymentsToAcquireProductiveAssets,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
ANET,Networking / optical,0001596532,2022,2022-12-31,44644000,4381310000,492813000,PaymentsToAcquireProductiveAssets,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
ANET,Networking / optical,0001596532,2023,2023-12-31,34400000,5860200000,2034000000,PaymentsToAcquireProductiveAssets,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
ANET,Networking / optical,0001596532,2024,2024-12-31,32000000,7003100000,3708200000,PaymentsToAcquireProductiveAssets,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
ANET,Networking / optical,0001596532,2025,2025-12-31,119500000,9005700000,4371900000,PaymentsToAcquireProductiveAssets,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
CSCO,Networking / optical,0000858877,2008,2008-07-26,1268000000,,12089000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
CSCO,Networking / optical,0000858877,2009,2009-07-25,1005000000,,9897000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
CSCO,Networking / optical,0000858877,2010,2010-07-31,1008000000,,10173000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
CSCO,Networking / optical,0000858877,2011,2011-07-30,1174000000,,10079000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
CSCO,Networking / optical,0000858877,2012,2012-07-28,1126000000,,11491000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
CSCO,Networking / optical,0000858877,2013,2013-07-27,1160000000,,12894000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
CSCO,Networking / optical,0000858877,2014,2014-07-26,1275000000,,,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
CSCO,Networking / optical,0000858877,2015,2015-07-25,1227000000,,,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
CSCO,Networking / optical,0000858877,2016,2016-07-30,1146000000,,13570000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
CSCO,Networking / optical,0000858877,2017,2017-07-29,964000000,48005000000,13876000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
CSCO,Networking / optical,0000858877,2018,2018-07-28,834000000,49330000000,13666000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
CSCO,Networking / optical,0000858877,2019,2019-07-27,909000000,51904000000,15831000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
CSCO,Networking / optical,0000858877,2020,2020-07-25,770000000,49301000000,15426000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
CSCO,Networking / optical,0000858877,2021,2021-07-31,692000000,49818000000,15454000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
CSCO,Networking / optical,0000858877,2022,2022-07-30,477000000,51557000000,13226000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
CSCO,Networking / optical,0000858877,2023,2023-07-29,849000000,56998000000,19886000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
CSCO,Networking / optical,0000858877,2024,2024-07-27,670000000,53803000000,10880000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
CSCO,Networking / optical,0000858877,2025,2025-07-26,905000000,56654000000,14193000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
LITE,Networking / optical,0001633978,2013,2013-06-29,31900000,,54900000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
LITE,Networking / optical,0001633978,2014,2014-06-28,64200000,,62800000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
LITE,Networking / optical,0001633978,2015,2015-06-27,53700000,,9400000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
LITE,Networking / optical,0001633978,2016,2016-07-02,82000000,,86600000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
LITE,Networking / optical,0001633978,2017,2017-07-01,138100000,,85000000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
LITE,Networking / optical,0001633978,2018,2018-06-30,93200000,,247500000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
LITE,Networking / optical,0001633978,2019,2019-06-29,166000000,,330100000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
LITE,Networking / optical,0001633978,2020,2020-06-27,86000000,,524300000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
LITE,Networking / optical,0001633978,2021,2021-07-03,84800000,,738700000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
LITE,Networking / optical,0001633978,2022,2022-07-02,91200000,1712600000,459300000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
LITE,Networking / optical,0001633978,2023,2023-07-01,128500000,1767000000,179800000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
LITE,Networking / optical,0001633978,2024,2024-06-29,133000000,1359200000,24700000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
LITE,Networking / optical,0001633978,2025,2025-06-28,231000000,1645000000,126300000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
COHR,Networking / optical,0000820318,2009,2009-06-30,15557000,,48913000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
COHR,Networking / optical,0000820318,2010,2010-06-30,13837000,,72420000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
COHR,Networking / optical,0000820318,2011,2011-06-30,40859000,,73494000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
COHR,Networking / optical,0000820318,2012,2012-06-30,42797000,,88069000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
COHR,Networking / optical,0000820318,2013,2013-06-30,25205000,,107607000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
COHR,Networking / optical,0000820318,2014,2014-06-30,29220000,,95462000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
COHR,Networking / optical,0000820318,2015,2015-06-30,52313000,,129366000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
COHR,Networking / optical,0000820318,2016,2016-06-30,58170000,,122970000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
COHR,Networking / optical,0000820318,2017,2017-06-30,138517000,972046000,118616000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
COHR,Networking / optical,0000820318,2018,2018-06-30,153438000,1158794000,161014000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
COHR,Networking / optical,0000820318,2019,2019-06-30,137122000,1362496000,178475000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
COHR,Networking / optical,0000820318,2020,2020-06-30,136877000,2380071000,297292000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
COHR,Networking / optical,0000820318,2021,2021-06-30,146337000,3105891000,574353000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
COHR,Networking / optical,0000820318,2022,2022-06-30,314332000,3316616000,413332000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
COHR,Networking / optical,0000820318,2023,2023-06-30,436060000,5160100000,634025000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
COHR,Networking / optical,0000820318,2024,2024-06-30,346816000,4707688000,545731000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
COHR,Networking / optical,0000820318,2025,2025-06-30,440836000,5810115000,633600000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
CRDO,Networking / optical,0001807794,2020,2020-04-30,8832000,53835000,-10253000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
CRDO,Networking / optical,0001807794,2021,2021-04-30,6056000,58697000,-42361000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
CRDO,Networking / optical,0001807794,2022,2022-04-30,17580000,106477000,-30832000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
CRDO,Networking / optical,0001807794,2023,2023-04-29,21713000,184194000,-24615000,PaymentsToAcquirePropertyPlantAndEquipment,RevenueFromContractWithCustomerExcludingAssessedTax,NetCashProvidedByUsedInOperatingActivities,ok
