tyear,doy_rank,cum_ret_pct
3.0,85,10.641699691140833
3.0,86,10.521957546985984
3.0,87,10.236192375532582
3.0,88,10.362383971361613
3.0,89,10.431973819654655
3.0,90,10.00933654783938
3.0,91,10.206349027446002
3.0,92,9.919657427040436
3.0,93,9.842807219742577
3.0,94,9.713062792233512
3.0,95,9.784499326379866
3.0,96,9.824956980019756
3.0,97,9.64691468770754
3.0,98,9.56897365515252
3.0,99,9.875481192980097
3.0,100,10.025393698296647
3.0,101,9.989211219095639
3.0,102,10.216054444242127
3.0,103,10.140138928504445
3.0,104,10.442512194446614
3.0,105,10.405372424823074
3.0,106,10.251539797487156
3.0,107,10.512119524812249
3.0,108,10.561305725026838
3.0,109,10.530017201205629
3.0,110,10.82129935678847
3.0,111,11.188589410096192
3.0,112,11.342407257832038
3.0,113,11.508555709470524
3.0,114,11.655129559492321
3.0,115,11.604883759833
3.0,116,11.301464022065117
3.0,117,11.485286796886443
3.0,118,11.433030087771407
3.0,119,11.636271399813479
3.0,120,11.527213936086389
3.0,121,11.699535073922632
3.0,122,11.64602748951073
3.0,123,12.027383015899114
3.0,124,12.416755601659654
3.0,125,12.580518389834127
3.0,126,12.524316069196706
3.0,127,12.85735360930173
3.0,128,13.070387488093433
3.0,129,13.082676080546928
3.0,130,13.543003034343638
3.0,131,13.544840727279587
3.0,132,13.227810709892193
3.0,133,13.03206471772223
3.0,134,12.94341344170809
3.0,135,12.812508837766364
3.0,136,12.719929310719703
3.0,137,12.924053003951977
3.0,138,12.938274170974331
3.0,139,12.90764161444523
3.0,140,12.841907831805402
3.0,141,12.729375230217682
3.0,142,12.627203009504735
3.0,143,12.407705493585649
3.0,144,12.284583447635233
3.0,145,12.297750473833883
3.0,146,11.923152364157946
3.0,147,11.837855191501985
3.0,148,11.504386457328845
3.0,149,11.501359032730575
3.0,150,11.164637342717025
3.0,151,11.573240810623137
3.0,152,11.249087898437269
3.0,153,11.19127604630496
3.0,154,11.330364272093258
3.0,155,11.403277930713795
3.0,156,12.017931238497964
3.0,157,12.214479367568195
3.0,158,12.060236581712127
3.0,159,11.665312802247811
3.0,160,11.265979240792081
3.0,161,11.137213934017053
3.0,162,11.187674066159284
3.0,163,11.217922095957201
3.0,164,11.574429614188462
3.0,165,11.966594560238612
3.0,166,12.177131260549157
3.0,167,12.23723860276992
3.0,168,12.152222070924164
3.0,169,12.150679493114685
3.0,170,12.172432206294822
3.0,171,12.250989824114953
3.0,172,12.309988594401258
3.0,173,12.023526055353633
3.0,174,12.040097974044052
3.0,175,12.051552716498938
3.0,176,12.358683652491203
3.0,177,12.586895207824139
3.0,178,12.554533939079663
3.0,179,12.369170387713865
3.0,180,12.48932586659575
3.0,181,12.219756510211996
3.0,182,12.016452542028272
3.0,183,11.894664856630463
3.0,184,12.447704131532877
3.0,185,11.788728677496794
3.0,186,11.867987189463697
3.0,187,11.962233248766896
3.0,188,11.5247470110429
3.0,189,11.225847117210748
3.0,190,11.485839990319985
3.0,191,11.990679357235186
3.0,192,12.397054244061687
3.0,193,12.02108710679683
3.0,194,11.973251793224685
3.0,195,10.389034508082519
3.0,196,10.76885598373626
3.0,197,11.275440576004508
3.0,198,11.12268703161777
3.0,199,10.842690106682587
3.0,200,10.147356275386944
3.0,201,10.088633485678596
3.0,202,10.397867528659601
3.0,203,10.98176230482754
3.0,204,11.099015302993589
3.0,205,11.147925739581359
3.0,206,11.050420314322198
3.0,207,11.365176556408928
3.0,208,11.698325957472063
3.0,209,11.49539648558713
3.0,210,11.079457570165289
3.0,211,11.263285406487974
3.0,212,11.5291857214073
3.0,213,11.547347509900648
3.0,214,11.463273565850658
3.0,215,11.518863581323709
3.0,216,11.318306937601392
3.0,217,11.748630350507986
3.0,218,11.71345223181706
3.0,219,11.700269602783319
3.0,220,11.659593118193317
3.0,221,11.656665367576533
3.0,222,11.593818738763682
3.0,223,11.133693100183233
3.0,224,11.271964472206637
3.0,225,11.283517713541755
3.0,226,11.098193255846402
3.0,227,11.631397465908346
3.0,228,12.011115605959013
3.0,229,12.47084390505045
3.0,230,12.901378702662045
3.0,231,12.729722322718429
3.0,232,12.611780215324961
3.0,233,13.223296579817564
3.0,234,13.251273647401776
3.0,235,13.46245224197812
3.0,236,13.042528303100589
3.0,237,13.371688613740847
3.0,238,13.287297399438192
3.0,239,13.411137389717112
3.0,240,13.569764955188763
3.0,241,13.912246083147606
3.0,242,14.046049779649739
3.0,243,13.994784798249091
3.0,244,14.559807915908596
3.0,245,14.88792669065409
3.0,246,14.8726950296871
3.0,247,14.957813629593932
3.0,248,15.218561384445453
3.0,249,15.248679041875036
3.0,250,15.320064969819578
3.0,251,15.372863246125984
3.0,252,15.706535369310041
4.0,0,-0.19649105205584846
4.0,1,-0.2698162467272424
4.0,2,-0.20734523854066222
4.0,3,-0.5907142126310446
4.0,4,-0.3571831366167942
4.0,5,-0.4798457081356824
4.0,6,-0.257138577232645
4.0,7,-0.4336656547752683
4.0,8,0.016499654750290818
4.0,9,-0.15760305661764182
4.0,10,-0.19454096937845541
4.0,11,-0.43624800818565446
4.0,12,-0.40988939965240995
4.0,13,-0.6113886302690622
4.0,14,-0.3566594623049207
4.0,15,-0.29164101920379204
4.0,16,-0.5779653784848807
4.0,17,-0.41300252216245753
4.0,18,-0.17942649024019355
4.0,19,-0.2177768588041423
4.0,20,-0.05414079059480384
4.0,21,0.13843094415985402
4.0,22,0.3512550071541455
4.0,23,0.18177091350690627
4.0,24,0.01730488044795009
4.0,25,-0.020969996174780167
4.0,26,0.18302007828556696
4.0,27,0.14379169709110795
4.0,28,0.3816086472097853
4.0,29,0.3345205645063769
4.0,30,0.14015967564189288
4.0,31,0.20041522353712654
4.0,32,0.22256498753506943
4.0,33,0.4110705279532831
4.0,34,0.5458469406924508
4.0,35,0.336580046578717
4.0,36,0.34207207475797075
4.0,37,0.5312944178340917
4.0,38,0.5011203685839085
4.0,39,0.16975764529649104
4.0,40,0.5052142062588731
4.0,41,0.4865479586385611
4.0,42,0.32488081013559406
4.0,43,-0.12376974271401586
4.0,44,-0.22216901395182365
4.0,45,-1.1400823275363878
4.0,46,-0.7934534686143545
4.0,47,-0.9557602412937318
4.0,48,-0.9258046165258497
4.0,49,-0.1321087465440598
4.0,50,-0.9017107981803197
4.0,51,-0.42293703049987985
4.0,52,-0.47412846622259053
4.0,53,-0.4798750126280295
4.0,54,-0.4598364795335492
4.0,55,-0.8208488039760464
4.0,56,-0.3567348131644872
4.0,57,-0.2301932567942513
4.0,58,-0.01827642766575404
4.0,59,-0.3858369604387944
4.0,60,-0.0256033335268913
4.0,61,0.35669584487106304
4.0,62,0.4436229606006258
4.0,63,0.611385837549173
4.0,64,0.6459178545207118
4.0,65,1.0942947519717152
4.0,66,0.9166681900708018
4.0,67,1.1228744827152461
4.0,68,0.9548711802253886
4.0,69,0.9306567682662528
4.0,70,0.5857165297148837
4.0,71,0.7735489834944603
4.0,72,0.9669097094281164
4.0,73,1.138452431860577
4.0,74,1.1971417334689898
4.0,75,0.8787635941206507
4.0,76,1.378892496814272
4.0,77,1.335602517567478
4.0,78,1.3663847836795138
4.0,79,1.3777474785493187
4.0,80,1.6240072071603064
4.0,81,1.8043287632280425
4.0,82,1.4125730356128863
4.0,83,1.1318280977103519
4.0,84,1.361192078222317
4.0,85,1.2614462529774617
4.0,86,1.3209447279984081
4.0,87,1.250028068256719
4.0,88,1.352897789945421
4.0,89,1.4377121214766466
4.0,90,1.3835599431500452
4.0,91,1.2166092146806557
4.0,92,1.12921087007097
4.0,93,1.2072138206037273
4.0,94,1.184977623332773
4.0,95,1.0681489925212337
4.0,96,1.280245710099122
4.0,97,1.3838734869479803
4.0,98,1.3453145716487955
4.0,99,1.2862963713258382
4.0,100,1.674418333676396
4.0,101,1.7265428131774798
4.0,102,1.658301632260194
4.0,103,1.9354155041325534
4.0,104,1.9009181773693837
4.0,105,2.260423570973246
4.0,106,2.321915602467821
4.0,107,2.6412225443879844
4.0,108,2.6811866445950585
4.0,109,2.7409359097264843
4.0,110,2.7292488548126084
4.0,111,2.3775610546703274
4.0,112,2.51489594056875
4.0,113,2.5880839864044365
4.0,114,2.8389490240831035
4.0,115,2.9959182173663153
4.0,116,3.142378217019421
4.0,117,2.9206802998802814
4.0,118,2.671309968408469
4.0,119,2.7003983259594877
4.0,120,2.5486502106263367
4.0,121,2.826986301569941
4.0,122,2.5994694001451744
4.0,123,2.6200420224091405
4.0,124,2.7668598092953136
4.0,125,2.775900262663982
4.0,126,3.034266212088176
4.0,127,3.240816024443212
4.0,128,3.282309042193845
4.0,129,3.493303552357481
4.0,130,3.367862538177635
4.0,131,3.322746921001904
4.0,132,3.1645525282054194
4.0,133,3.298917930923686
4.0,134,3.1697609671938194
4.0,135,3.175037986507513
4.0,136,3.3077713442164556
4.0,137,3.343349249302556
4.0,138,3.367182265653427
4.0,139,3.477697178293625
4.0,140,3.3862627369752145
4.0,141,3.050157292877391
4.0,142,3.3187078959036818
4.0,143,3.4280699695025887
4.0,144,3.6631043732691695
4.0,145,3.7777354902263296
4.0,146,3.8179984821049313
4.0,147,3.944330220005993
4.0,148,3.9380625939024507
4.0,149,4.1440502299341775
4.0,150,4.2154288364382
4.0,151,4.294134774806866
4.0,152,4.80812788064224
4.0,153,5.058127359876022
4.0,154,5.200275962858568
4.0,155,5.247064891795295
4.0,156,5.257345311644192
4.0,157,5.445919474014998
4.0,158,5.457882199492189
4.0,159,5.291306994414419
4.0,160,5.361154640566271
4.0,161,5.479869734163785
4.0,162,5.6269747815631215
4.0,163,5.483594067724989
4.0,164,5.43340665452905
4.0,165,5.508585189174334
4.0,166,5.57562493541326
4.0,167,5.471699917148555
4.0,168,5.612951063050096
4.0,169,5.9847627457470995
4.0,170,5.5476890991311105
4.0,171,5.541146820147019
4.0,172,5.328072190076327
4.0,173,5.3684812481968995
4.0,174,5.2470717677808985
4.0,175,5.3402496604766245
4.0,176,5.48663926591662
4.0,177,5.2253642256429655
4.0,178,5.494499447118247
4.0,179,5.261087556500864
4.0,180,5.379059833540248
4.0,181,5.6244773150968275
