event_class,anchor,event,series,pre60,pre20,post20,post60,post120
war,buildup,2003 Iraq invasion,Korea,-12.693387339715478,-0.8571495582588058,-24.17273974724921,-2.9606657678661104,-26.763878390339645
war,buildup,2003 Iraq invasion,Japan,-10.37398228375072,-8.408318986432347,-10.072292078680738,-7.2759353068268044,-9.180749480270538
war,buildup,2003 Iraq invasion,Europe,-17.07370685510087,-5.637471959106263,-12.998176585023977,-1.109499178338308,-15.694985907005313
war,buildup,2003 Iraq invasion,US_smallcap,-19.831845591606324,-0.8792406058013159,-13.911280246271785,2.7665745142799585,-8.932813412869038
war,buildup,2003 Iraq invasion,VIX,24.24,32.36,1.009999999999998,2.739999999999995,
war,outbreak,2011 Libya intervention,SPX,3.0926702440265417,-3.379603351453152,0.5192988651065557,-2.5713219674120427,-11.768389922207618
war,outbreak,2011 Libya intervention,US,3.0198351350524764,-3.2130893540049152,0.17572356111733167,-2.5715980712599618,-11.761100694217856
war,outbreak,2011 Libya intervention,EM,-1.2074346419799555,-0.4545033243691537,3.8302619369101794,-0.04338607792119063,-14.168353598531608
war,outbreak,2011 Libya intervention,China,-0.9313257508866508,0.04679564397697117,4.884584381446731,-0.9636926072179303,-17.324008999347583
war,outbreak,2011 Libya intervention,Taiwan,-3.7330441525271882,-5.056688941049878,2.594002865271535,4.330854971505224,-9.877396004178992
war,outbreak,2011 Libya intervention,Korea,2.1035693891502065,-0.6969858651120032,7.071214621349219,4.078868889472412,-14.028665647889882
war,outbreak,2011 Libya intervention,Japan,-0.8399503541199452,-8.356905853365483,-6.485097946993916,-6.485097946993916,-14.497707354442266
war,outbreak,2011 Libya intervention,AsiaExJapan,-3.941157542571479,-1.8682932494628621,3.8934321076349394,0.18180421239274092,-12.381859818703884
war,outbreak,2011 Libya intervention,Europe,5.069405654696059,-3.602159171880608,1.7240324822848319,-0.17478429675820628,-27.255373537685244
war,outbreak,2011 Libya intervention,Bonds,0.06800946100516099,2.190962232718888,-0.14065302743193137,3.0685983896387996,11.865002875207537
war,outbreak,2011 Libya intervention,Gold,3.130939012154725,2.835518113719117,4.691095189931169,6.923179248388611,26.153685233551677
war,outbreak,2011 Libya intervention,Cash,0.0272159491016775,0.0272159491016775,0.0181444648669671,-0.009066545822509894,-0.009066545822509894
war,outbreak,2011 Libya intervention,Credit,1.814933586942875,-0.6735525211369976,-0.24009749316160933,-2.5055078680103,-6.600752485436799
war,outbreak,2011 Libya intervention,US_smallcap,3.0979286195709452,-2.4902536799156683,1.0157270219454522,-4.105270160611408,-18.601845621227657
war,outbreak,2011 Libya intervention,VIX,15.45,16.43,-4.23,-7.48,
war,buildup,2011 Libya intervention,SPX,9.57194118211051,3.9089926695705817,-1.2914386883145426,-0.8276908539125036,-15.148821026517123
war,buildup,2011 Libya intervention,US,9.590902276038648,4.187650250708966,-1.644942165148881,-0.9021238285732752,-15.137299810553765
war,buildup,2011 Libya intervention,EM,-0.5879177544752269,1.0096641316409996,2.820722196274233,1.6461240670349704,-13.069637968104498
war,buildup,2011 Libya intervention,China,-4.603804839388854,0.9943310756606772,2.0518347280158946,1.9363675603423045,-15.92677908226163
war,buildup,2011 Libya intervention,Taiwan,1.71061306965074,-5.606482162398381,-0.8174424739314173,2.8095498915810766,-11.871627965461293
war,buildup,2011 Libya intervention,Korea,4.275433896189889,-5.528118475661371,6.5173434422861085,6.936020897568358,-9.705132409185095
war,buildup,2011 Libya intervention,Japan,9.548367590833154,5.435633381810299,-11.18379723926485,-14.436926666621888,-19.155741423379492
war,buildup,2011 Libya intervention,AsiaExJapan,-3.9777022318011874,-1.6820984271319075,2.2690833117660127,2.155216367276446,-11.272350843643505
war,buildup,2011 Libya intervention,Europe,11.227703456086482,4.673385525833845,-2.402633660720404,-1.6386455088886624,-22.214460392434457
war,buildup,2011 Libya intervention,Bonds,-2.398772395166559,-0.17696161051572087,-0.23912475880406822,2.677886516158823,10.835298866769506
war,buildup,2011 Libya intervention,Gold,1.6082237681158729,5.592213546580699,0.5784537036840284,7.741749831048554,25.637771587826595
war,buildup,2011 Libya intervention,Cash,0.027220887422243746,-0.0,0.018140835711047295,0.018140835711047295,0.027213479671521858
war,buildup,2011 Libya intervention,Credit,3.6103401136316013,1.3167381912610017,-0.7378509020934388,-0.5963726657368168,-7.158308872226067
war,buildup,2011 Libya intervention,US_smallcap,10.081942880640604,6.089046185239426,-0.2799536013273945,-1.5804228319103397,-21.355674114334988
war,buildup,2011 Libya intervention,VIX,21.36,20.04,1.7900000000000027,0.22000000000000242,
war,outbreak,2011 bin Laden raid,SPX,4.057041080084248,2.139197671674364,-1.1838670346238471,-4.226257767215614,-11.331630993839862
war,outbreak,2011 bin Laden raid,US,4.090424560182791,2.30830339046006,-1.04397228410669,-4.220030927396127,-11.32496993879598
war,outbreak,2011 bin Laden raid,EM,7.255564472048261,1.1260878370964746,-3.00408136046415,-6.484516272246305,-28.044312210565458
war,outbreak,2011 bin Laden raid,China,5.44863963475303,-0.9275728547995679,0.6634240202142575,-6.911962700609134,-32.482522001310656
war,outbreak,2011 bin Laden raid,Taiwan,-0.0,5.413687795353292,-1.1356548084614984,-4.032540995970076,-25.598561619475817
war,outbreak,2011 bin Laden raid,Korea,9.94110558252242,5.763157039467293,-5.353282807270242,-5.793579439223709,-29.9042551976521
war,outbreak,2011 bin Laden raid,Japan,-7.214445952253425,2.4929404261006622,-2.7846249501179736,1.1299544092015232,-10.683472951092073
war,outbreak,2011 bin Laden raid,AsiaExJapan,3.876511095895703,1.2859451427291853,-1.6608836698624132,-4.405997815508144,-26.13487471586276
war,outbreak,2011 bin Laden raid,Europe,8.952583241999719,6.68532495308578,-4.245738931645697,-10.542016137063653,-29.072583007750428
war,outbreak,2011 bin Laden raid,Bonds,2.5786170547748175,1.3533858113767707,2.2967333147077404,2.1338816252710977,10.572958402321484
war,outbreak,2011 bin Laden raid,Gold,12.955530670830672,7.656275564011726,-0.4658953389203934,4.479811503690029,4.923269281426125
war,outbreak,2011 bin Laden raid,Cash,0.018139189782995658,-0.0,0.009071820906463848,-0.027213479671533813,-0.027213479671533813
war,outbreak,2011 bin Laden raid,Credit,0.8274430631375624,1.03538014643937,0.18415015164373358,-1.5405971335463489,-5.987271375606082
war,outbreak,2011 bin Laden raid,US_smallcap,6.846588054272634,0.9887043192739142,-0.6344762629310196,-6.546026955258798,-20.405992732655868
war,outbreak,2011 bin Laden raid,VIX,16.69,17.4,1.9499999999999993,0.6999999999999993,
war,outbreak,2013 Syria red-line stand-down,SPX,-0.21990995108682357,-4.026346425178585,3.3126740822872023,9.475727680519032,11.798831337196537
war,outbreak,2013 Syria red-line stand-down,US,-0.241805160082259,-3.841261278626288,3.0107511002114182,9.502402502884793,11.81998774366583
war,outbreak,2013 Syria red-line stand-down,EM,-6.079242464389364,-2.9554047894410638,8.127288038403822,8.324229796931832,2.162557989448811
war,outbreak,2013 Syria red-line stand-down,China,1.3522374205368781,3.8829979610933227,3.9893962143526034,8.63540361414448,-2.8666221345483263
war,outbreak,2013 Syria red-line stand-down,Taiwan,-0.07306741464523352,-0.0,3.448614298701744,2.7398981724658467,0.9458063303614128
war,outbreak,2013 Syria red-line stand-down,Korea,2.222508997171587,2.4705590766156242,7.692262591722184,9.92672654904721,4.069740236160152
war,outbreak,2013 Syria red-line stand-down,Japan,1.2646992519685596,-5.245952958599666,6.347193366233101,7.602970187250484,4.046286567958355
war,outbreak,2013 Syria red-line stand-down,AsiaExJapan,-4.04669691176867,-2.114774728201838,7.095920380979197,8.386694230056742,3.558461256419523
war,outbreak,2013 Syria red-line stand-down,India,-24.10521082631884,-14.323772994711046,15.385728891564979,18.71865142117956,20.741474508502854
war,outbreak,2013 Syria red-line stand-down,Europe,-0.6756216073103962,-1.8786813117632988,6.78822778219564,11.92896704694329,16.44496617364539
war,outbreak,2013 Syria red-line stand-down,Bonds,-5.324526910999556,-1.430340671541334,1.5466656350216361,1.3789173684526161,2.4976060710039025
war,outbreak,2013 Syria red-line stand-down,Gold,2.287081786766737,8.125908047632137,-9.079809412209725,-12.906082059135937,-5.317613889510587
war,outbreak,2013 Syria red-line stand-down,Cash,0.018144464866951683,0.009071820906469772,-0.009071820906469772,-0.009071820906469772,-0.009071820906469772
war,outbreak,2013 Syria red-line stand-down,Credit,-2.134374236197508,-1.4824830825425763,1.2533139002146736,3.254352507193644,4.436035112863258
war,outbreak,2013 Syria red-line stand-down,US_smallcap,2.8708191422318117,-4.3186100890039505,6.502698298123219,11.007924990107613,14.329213144765085
war,outbreak,2013 Syria red-line stand-down,VIX,15.14,11.84,-1.1300000000000008,-1.4700000000000024,
war,buildup,2013 Syria red-line stand-down,SPX,-1.0451648766961665,-2.5921104180694035,4.728167867978436,8.6159793046301,10.202769754574211
war,buildup,2013 Syria red-line stand-down,US,-1.0583985367571855,-2.424866481462539,4.936286199292508,8.647217879844423,10.226036085584363
war,buildup,2013 Syria red-line stand-down,EM,-12.250857425745185,-5.268246155017567,13.245359048135846,9.603282689093785,4.230828110153764
war,buildup,2013 Syria red-line stand-down,China,-6.395353802580692,1.1092060611373793,10.56646042674126,6.328340449377636,2.563546668271382
war,buildup,2013 Syria red-line stand-down,Taiwan,-6.770899963012118,-5.467482869782084,10.512958087182279,6.91468473245013,6.626915026102205
war,buildup,2013 Syria red-line stand-down,Korea,-5.887205534599641,-1.9651321044012466,16.1682542836101,13.31408391204858,9.844583611254611
war,buildup,2013 Syria red-line stand-down,Japan,-2.5001277721113038,-7.067916494617214,8.15716157537853,8.489940267810676,4.161727708727193
war,buildup,2013 Syria red-line stand-down,AsiaExJapan,-10.526756266898884,-5.2166863566695,12.597223603067995,9.28052644826769,6.252601429171785
war,buildup,2013 Syria red-line stand-down,India,-26.79095965123985,-18.924198312983293,17.880129512893873,16.442471947752864,17.290656691682603
war,buildup,2013 Syria red-line stand-down,Europe,-0.04099211214789881,0.8740121017260299,6.021047928026416,9.094836726757142,12.706420297556031
war,buildup,2013 Syria red-line stand-down,Bonds,-6.599707137594652,-3.052129852170855,1.5696085099051735,2.1435127548750184,2.4751811046162877
war,buildup,2013 Syria red-line stand-down,Gold,-1.1240254388380975,3.4499455152386975,-0.22633496185332588,-5.977723853199217,-5.738013524342881
war,buildup,2013 Syria red-line stand-down,Cash,-0.0,-0.009066545822505639,0.027211010689464105,0.018139189783002045,0.009066545822505639
war,buildup,2013 Syria red-line stand-down,Credit,-4.254118688069643,-2.748560720809349,2.2308206663512076,2.8453443923449524,3.3278381726288315
war,buildup,2013 Syria red-line stand-down,US_smallcap,2.3227897455430604,-2.057899690721542,5.278016467134374,8.433897480848524,10.282476245868294
war,buildup,2013 Syria red-line stand-down,VIX,14.48,13.18,-0.15000000000000036,-1.75,
war,outbreak,2014 Anti-ISIS strikes Iraq,SPX,2.2544716072685134,-1.8455771269827055,3.5573423524804597,4.366931365725348,3.229555264940809
war,outbreak,2014 Anti-ISIS strikes Iraq,US,2.2254330463628165,-1.748390597323888,3.7643150625785173,4.346979141455617,3.2379992544267524
war,outbreak,2014 Anti-ISIS strikes Iraq,EM,2.2463687791722173,-0.3773674884925343,3.7118348454249634,-4.344128349090026,-10.967604481916332
war,outbreak,2014 Anti-ISIS strikes Iraq,China,11.778347265522617,6.203521203218581,4.011283698277077,-2.546353970379097,1.0667143382156297
war,outbreak,2014 Anti-ISIS strikes Iraq,Taiwan,6.445356876427087,-3.8117683683194543,4.605672190774498,0.0,-3.039356335518345
war,outbreak,2014 Anti-ISIS strikes Iraq,Korea,0.9097340846254717,1.8434453340173154,-1.1733994920753987,-12.230205380882019,-15.761022185110432
war,outbreak,2014 Anti-ISIS strikes Iraq,Japan,4.352297080166058,-1.689227791662554,0.7636876637050374,3.3504019007591803,-2.1524722963478786
war,outbreak,2014 Anti-ISIS strikes Iraq,AsiaExJapan,5.329915267753187,1.3769537778817298,2.6075166842131696,-2.901039323740545,-3.8655195263485425
war,outbreak,2014 Anti-ISIS strikes Iraq,India,5.549268501857796,0.8470320172223137,7.254037492653835,6.908286374981384,7.973120276507271
war,outbreak,2014 Anti-ISIS strikes Iraq,Europe,-9.715409253788604,-5.560294809071819,1.8297791233931298,-5.559657741818971,-5.735680433894214
war,outbreak,2014 Anti-ISIS strikes Iraq,Bonds,1.0989710541432613,0.8242354659796428,-0.08991638377903055,1.276809074931166,8.884354704238154
war,outbreak,2014 Anti-ISIS strikes Iraq,Gold,0.3941683539423988,-2.0249930713842934,-4.505994981282644,-11.847171341995576,-2.2276158128527475
war,outbreak,2014 Anti-ISIS strikes Iraq,Cash,0.009070175873881708,0.018134255045065172,-0.018134255045065172,-0.018134255045065172,-0.018134255045065172
war,outbreak,2014 Anti-ISIS strikes Iraq,Credit,-1.64252940064836,-1.5896269902317448,0.1933824292082551,-0.7231138063256134,-3.0129934306822
war,outbreak,2014 Anti-ISIS strikes Iraq,US_smallcap,2.38867898966951,-2.4894647900704405,3.749948637131179,3.5782184302225613,3.009395325301064
war,outbreak,2014 Anti-ISIS strikes Iraq,VIX,12.17,12.08,-2.4299999999999997,-4.0,
war,buildup,2014 Anti-ISIS strikes Iraq,SPX,5.785492255562161,2.8145253804947146,1.1234599087257573,2.3737063165166044,5.813475762796372
war,buildup,2014 Anti-ISIS strikes Iraq,US,5.773251174676811,3.0543016194911803,0.8349163726053608,2.3650980561822834,5.81346693466829
war,buildup,2014 Anti-ISIS strikes Iraq,EM,12.973613623541674,3.7242654540596085,0.5366189389221003,3.541417618272265,-5.4898449411560435
war,buildup,2014 Anti-ISIS strikes Iraq,China,11.993280295297357,6.518552526370723,0.631220155528528,10.39740658860855,6.323979355953294
war,buildup,2014 Anti-ISIS strikes Iraq,Taiwan,8.924836087806078,4.7012962840909704,5.04520725692996,6.206947796393923,2.2386632135862548
war,buildup,2014 Anti-ISIS strikes Iraq,Korea,11.32434386532511,3.3765079400210043,-0.9795104600758762,-0.6723778769398281,-14.354616357388794
war,buildup,2014 Anti-ISIS strikes Iraq,Japan,5.806378810797772,4.814936180798961,3.6092906888909195,1.6108914076021041,-0.6861083926436122
war,buildup,2014 Anti-ISIS strikes Iraq,AsiaExJapan,10.895002807536102,4.394887262841548,0.9440005499613576,4.81425735705048,-0.5866032494326383
war,buildup,2014 Anti-ISIS strikes Iraq,India,19.305083975465205,8.056437518778532,-0.8933076918231663,3.8447592174070393,5.2297374175398055
war,buildup,2014 Anti-ISIS strikes Iraq,Europe,7.673984898959553,1.1459676793871763,-4.340481273372842,-8.367248262166934,-12.415495081120762
war,buildup,2014 Anti-ISIS strikes Iraq,Bonds,0.9716194798642959,0.0785202940297781,0.8669443415984811,2.1354360636489296,5.071128358545443
war,buildup,2014 Anti-ISIS strikes Iraq,Gold,-9.299938724212177,-2.905770707719716,5.26437214691136,0.16366210226543507,-7.833791646411127
war,buildup,2014 Anti-ISIS strikes Iraq,Cash,0.009071820906469772,-0.0,0.009064079171176666,0.0,0.0
war,buildup,2014 Anti-ISIS strikes Iraq,Credit,1.1553431006556063,0.5919027480544772,-0.2955134385875874,-1.6148195641523713,-4.04312911845952
war,buildup,2014 Anti-ISIS strikes Iraq,US_smallcap,-0.7429287832115413,3.6129579227355553,-0.15440070680902535,-0.5673008439951723,0.017144559871125224
war,buildup,2014 Anti-ISIS strikes Iraq,VIX,17.82,12.23,0.4499999999999993,0.5,
war,outbreak,2014 Anti-ISIS strikes Syria,SPX,1.1060737451448681,-0.7611794598945545,-2.114730236833332,1.5076640851862122,4.511925285919861
war,outbreak,2014 Anti-ISIS strikes Syria,US,1.5193753688243008,-0.6073000019976424,-2.4923528621681084,1.412981083677193,4.46731383115012
war,outbreak,2014 Anti-ISIS strikes Syria,EM,-1.482591032994146,-5.454033144642592,-3.7551077671285,-11.105730105298509,-8.059007814429549
war,outbreak,2014 Anti-ISIS strikes Syria,China,4.311166200835714,-5.563965949535072,-1.5644001940211245,1.814283778470513,8.018748965763418
war,outbreak,2014 Anti-ISIS strikes Syria,Taiwan,-0.7026515987048086,-4.634516006148229,-2.2691435655258037,-5.8743401502064465,1.2105887142977625
war,outbreak,2014 Anti-ISIS strikes Syria,Korea,-4.340989987095392,-5.944193176761849,-7.369997763820445,-11.864740341234297,-8.72890822083359
war,outbreak,2014 Anti-ISIS strikes Syria,Japan,-1.683539892118553,-1.5164596156571826,-5.586089023740388,-4.42587868858814,6.411403889356497
war,outbreak,2014 Anti-ISIS strikes Syria,AsiaExJapan,0.09574178682195197,-5.02321179470247,-2.19292986332872,-5.507784237287548,-0.17559364324625698
war,outbreak,2014 Anti-ISIS strikes Syria,India,3.5184494249388685,-1.0060103346905818,-0.6216298004409796,-4.1964207097418935,6.533320606013723
war,outbreak,2014 Anti-ISIS strikes Syria,Europe,-7.2825884399325105,-2.4628391875358466,-6.769617308458929,-6.975313891252648,-2.80533001890038
war,outbreak,2014 Anti-ISIS strikes Syria,Bonds,0.46835664404851984,-1.2210618694572755,2.7486673454765413,4.440292649577295,5.384975083365447
war,outbreak,2014 Anti-ISIS strikes Syria,Gold,-7.489260006333204,-4.301742242111968,2.0912514649841953,-2.7422428921835387,-6.369352885617313
war,outbreak,2014 Anti-ISIS strikes Syria,Cash,0.009070175873881708,0.009070175873881708,0.0,-0.018134255045065172,-0.018134255045065172
war,outbreak,2014 Anti-ISIS strikes Syria,Credit,-2.939511115539006,-1.9374490993012436,0.7108308583863029,-4.261593045791109,-3.1400021508210987
war,outbreak,2014 Anti-ISIS strikes Syria,US_smallcap,-6.115287238662582,-3.902375905008166,-0.712196763748662,4.882438248182773,10.512695982850099
war,outbreak,2014 Anti-ISIS strikes Syria,VIX,11.26,11.7,-0.41999999999999993,2.389999999999999,
war,buildup,2014 Anti-ISIS strikes Syria,SPX,2.9446822794209595,3.152870294080093,-1.3519886231350595,3.748585006072776,5.0247287729709464
war,buildup,2014 Anti-ISIS strikes Syria,US,2.967696238670227,3.346848325467773,-1.747792332660309,3.7131582271573316,4.9775555264193025
war,buildup,2014 Anti-ISIS strikes Syria,EM,2.910438966677052,0.8805391657867059,-5.6781258384779765,-8.44731891241273,-10.747239737806355
war,buildup,2014 Anti-ISIS strikes Syria,China,7.964958776475712,0.5073000764318862,-5.391975403361782,-0.3363512253627893,1.334326432849965
war,buildup,2014 Anti-ISIS strikes Syria,Taiwan,6.123719694257835,3.4260603814612085,-4.958655982562115,-3.8070098322736565,-2.7943439284765867
war,buildup,2014 Anti-ISIS strikes Syria,Korea,-0.826513522682506,-2.550963850872518,-8.664130374022285,-11.50464557915511,-11.294040468762649
war,buildup,2014 Anti-ISIS strikes Syria,Japan,0.2532693080520281,0.2532693080520281,-3.3436410199715763,-1.016956971757056,3.3170584555433384
war,buildup,2014 Anti-ISIS strikes Syria,AsiaExJapan,4.128165001760629,0.537592073588602,-5.72124375953304,-4.064326959974452,-3.127440156247957
war,buildup,2014 Anti-ISIS strikes Syria,India,6.5979635558000185,5.049107694686472,-3.1625725394423694,1.9192050868974024,5.770531760035151
war,buildup,2014 Anti-ISIS strikes Syria,Europe,-8.203139548638857,2.1693530012132984,-6.434015242859265,-4.001358425612398,-3.2331224282916513
war,buildup,2014 Anti-ISIS strikes Syria,Bonds,0.9269917369856527,-0.2832318333727936,2.21153428258925,3.049018820767666,4.643325381206954
war,buildup,2014 Anti-ISIS strikes Syria,Gold,-1.882982685946635,-4.682048894745158,-2.256681258801551,-3.618403129304081,-4.220035313147894
war,buildup,2014 Anti-ISIS strikes Syria,Cash,-0.009064079171176666,-0.0,0.009064079171176666,0.0,0.018134255045069526
war,buildup,2014 Anti-ISIS strikes Syria,Credit,-2.2592635528056793,-0.6767358922805392,-0.47537087467622896,-2.620811257276821,-1.904197705933534
war,buildup,2014 Anti-ISIS strikes Syria,US_smallcap,-0.24999014170715575,2.889617982017503,-6.130994474549829,0.8166091330455819,5.45849533343777
war,buildup,2014 Anti-ISIS strikes Syria,VIX,12.65,14.13,-0.6999999999999993,1.6099999999999994,
war,outbreak,2017 Shayrat strike (Syria),SPX,3.4649285233777487,-0.7216424275275755,1.8440304676416188,3.2165977859203045,6.353666345441907
war,outbreak,2017 Shayrat strike (Syria),US,3.5566711169238765,-1.038195774176792,1.8793084552764325,3.2056320569775907,6.272010064859031
war,outbreak,2017 Shayrat strike (Syria),EM,7.671290235104385,3.5768970101810647,2.0522136122449472,5.0415611581796735,11.356832537823259
war,outbreak,2017 Shayrat strike (Syria),China,7.093947456288463,3.2354468800799596,-1.1301905859527661,5.881859685894054,16.356995382359536
war,outbreak,2017 Shayrat strike (Syria),Taiwan,8.308085733166262,3.7393298617889066,2.4663202232921155,7.754017197545039,7.447320187707553
war,outbreak,2017 Shayrat strike (Syria),Korea,7.498778892093807,3.353018814674057,7.468776084996185,10.914785549182909,12.022871094166318
war,outbreak,2017 Shayrat strike (Syria),Japan,0.8257973863282688,-0.5272943731184284,3.3124561494426876,4.461353985674456,8.67829259466198
war,outbreak,2017 Shayrat strike (Syria),AsiaExJapan,9.061739758644428,4.171984165747789,2.1775739567709973,6.810551546782374,12.350349727925568
war,outbreak,2017 Shayrat strike (Syria),India,14.66693057075653,6.162245665982028,-0.31337686128347164,2.1359810204825314,1.8599491059544757
war,outbreak,2017 Shayrat strike (Syria),Europe,4.947851896630425,1.7814266718023504,6.4521211357179,6.122544103881474,11.204860786817687
war,outbreak,2017 Shayrat strike (Syria),Bonds,-0.42217396725597783,1.8401797722055164,0.031119754545646073,1.4122119682733822,1.730783361612419
war,outbreak,2017 Shayrat strike (Syria),Gold,5.268847157564529,4.140851567380661,-2.3451638555354513,-2.4299474877201606,2.2914238061677463
war,outbreak,2017 Shayrat strike (Syria),Cash,-0.09066045481606111,-0.027206075951528536,-0.009072643960487093,0.009071820906463848,0.11784188014313307
war,outbreak,2017 Shayrat strike (Syria),Credit,0.13741299460732953,1.2551219203645172,0.3312974025042403,0.5818969395164363,1.4089517105775549
war,outbreak,2017 Shayrat strike (Syria),US_smallcap,-0.5959168198918152,-0.32415117789410103,2.1101058936858914,4.381626900253078,8.69437148690496
war,outbreak,2017 Shayrat strike (Syria),VIX,11.26,11.66,1.6600000000000001,-2.620000000000001,
war,buildup,2017 Shayrat strike (Syria),SPX,3.5879381132051913,-0.34809779399827157,1.1781207728428327,2.4914169252161305,5.622442731686622
war,buildup,2017 Shayrat strike (Syria),US,3.582701984774099,-0.6687067654297659,1.2954846631072816,2.520915612784911,6.101675049469426
war,buildup,2017 Shayrat strike (Syria),EM,9.851062046759907,3.5374662096360274,1.6338592525717073,3.5874442323625235,11.40218016849069
war,buildup,2017 Shayrat strike (Syria),China,9.379569542346065,2.7444044309088866,0.06144554749563502,5.033512735397927,15.854736013891074
war,buildup,2017 Shayrat strike (Syria),Taiwan,9.72004576301439,3.352957511874352,2.7496197387915986,6.526891864312241,7.421501383259176
war,buildup,2017 Shayrat strike (Syria),Korea,12.393912912634725,5.755056180392078,2.13920798830468,9.055462341797785,11.316608431201967
war,buildup,2017 Shayrat strike (Syria),Japan,2.195311088322745,0.8762605970419359,1.48178722163928,3.5986735837808905,7.414946639884193
war,buildup,2017 Shayrat strike (Syria),AsiaExJapan,11.327186715426901,4.440868444183985,2.0325890769209343,5.903457048990212,12.291203200660005
war,buildup,2017 Shayrat strike (Syria),India,15.704468909509886,5.908890748110707,1.1597084757200775,0.1889807595221585,3.256610156014618
war,buildup,2017 Shayrat strike (Syria),Europe,5.8490437722506465,3.5090916222965465,4.16465320386712,5.542050211257112,10.340179257473679
war,buildup,2017 Shayrat strike (Syria),Bonds,0.351870235222254,1.4241148797591239,0.4017013316053217,1.8527527964396524,2.525477139651198
war,buildup,2017 Shayrat strike (Syria),Gold,6.757593465021514,3.1935496380434643,-1.4161009209998818,-1.081092553566944,4.131816698510567
war,buildup,2017 Shayrat strike (Syria),Cash,-0.07252421189459113,-0.009064079171176666,-0.03628530057800324,0.05439981827483785,0.08158863390957405
war,buildup,2017 Shayrat strike (Syria),Credit,0.1832505726394786,0.28648389701942256,0.5818969395164363,0.8999330735392974,1.2395723058824744
war,buildup,2017 Shayrat strike (Syria),US_smallcap,0.13256201484562694,-0.6821517197774345,1.7654370628531435,3.8053790949396906,6.158099725364032
war,buildup,2017 Shayrat strike (Syria),VIX,11.32,11.45,0.5099999999999998,-1.700000000000001,
war,outbreak,2018 Douma response strikes (Syria),SPX,-4.39050763741811,-2.732102510755718,1.9338651960544333,3.5287006486348367,8.025526015009174
war,outbreak,2018 Douma response strikes (Syria),US,-4.386208411555914,-2.9682449553173,2.0698905507065133,3.4861953608944054,8.044550213681022
war,outbreak,2018 Douma response strikes (Syria),EM,-4.627092581961069,-2.9983706582634166,-0.4914989828558285,-9.841923080339015,-15.134952960087233
war,outbreak,2018 Douma response strikes (Syria),China,-7.764081966094079,-5.950721601167213,3.7694802303124204,-8.531258023153686,-15.876083432713648
war,outbreak,2018 Douma response strikes (Syria),Taiwan,-0.5242496015821444,-1.1237549644636808,-1.5093619100047238,-6.599381638159894,-5.677195886743013
war,outbreak,2018 Douma response strikes (Syria),Korea,-3.5155988363536013,-2.2002160128696473,-0.160947921508281,-12.791863675332618,-14.822713970779963
war,outbreak,2018 Douma response strikes (Syria),Japan,-4.894781025336258,-0.4789787016136815,1.9997345630951902,-5.846429528423905,-2.074349494030663
war,outbreak,2018 Douma response strikes (Syria),AsiaExJapan,-4.432187313370915,-3.194751549002716,0.8919906806629966,-8.238285590339583,-13.99892847362691
war,outbreak,2018 Douma response strikes (Syria),India,-5.739740707189212,2.762207311407178,-2.821177065862689,-3.2350210046070846,-13.554081084481906
war,outbreak,2018 Douma response strikes (Syria),Europe,-3.829866371619339,1.802426014751004,0.9645610291324802,-6.449155835800375,-8.852796369334682
war,outbreak,2018 Douma response strikes (Syria),Bonds,-1.7410979155092825,0.4024394040115012,-1.422211399805592,0.22024554514052389,-3.523006297553969
war,outbreak,2018 Douma response strikes (Syria),Gold,1.4018944781479237,2.506009363531609,-2.506009363531609,-8.301184832471078,-11.807314444534049
war,outbreak,2018 Douma response strikes (Syria),Cash,0.009068530810498118,0.027208059951967702,-0.009068530810498118,0.03625207277143899,0.0
war,outbreak,2018 Douma response strikes (Syria),Credit,-1.184805725150827,0.7200067253740066,-0.7783023269879559,-1.2575874468067683,-0.8599679614626768
war,outbreak,2018 Douma response strikes (Syria),US_smallcap,-0.7502187810630956,-1.551909007426429,2.454033335941201,7.284294419077292,5.185955165444211
war,outbreak,2018 Douma response strikes (Syria),VIX,12.22,15.8,-2.16,-4.48,
war,buildup,2018 Douma response strikes (Syria),SPX,-5.039687765514525,-6.425129003329019,2.250277914883948,3.757592730434938,10.896652444296832
war,buildup,2018 Douma response strikes (Syria),US,-4.9859043841352495,-6.670117760897281,2.291769420727696,3.746959192561059,10.854536761897013
war,buildup,2018 Douma response strikes (Syria),EM,-3.12939346599054,-5.140375213326834,-2.083908473113269,-9.421946353185561,-8.914252207399558
war,buildup,2018 Douma response strikes (Syria),China,-4.846464866322988,-6.212213130910753,-0.05026150808337729,-7.7295914995091,-9.25178211049285
war,buildup,2018 Douma response strikes (Syria),Taiwan,2.0889853801502807,-1.211814343438302,-4.860467869884595,-5.89529444628207,0.2118132380081158
war,buildup,2018 Douma response strikes (Syria),Korea,-3.340967140854844,-3.091930448850529,-0.5564941907605918,-11.673458241384596,-7.531649369088697
war,buildup,2018 Douma response strikes (Syria),Japan,-4.375034802703435,-0.7783386221225241,1.074830863519211,-5.519472673584761,0.3319454471131133
war,buildup,2018 Douma response strikes (Syria),AsiaExJapan,-3.4155025790679527,-4.198041912748809,-1.0544389690875007,-7.696620276968212,-7.145888988481451
war,buildup,2018 Douma response strikes (Syria),India,-6.036924771757051,0.14482040941807345,-0.8720963423260439,-4.046023417161405,-5.167413930261782
